id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4448756361757203,Iksni7n7Z,#交大新闻# 【西安交大代表团赴乌兹别克斯坦推进留学生招生工作】应乌兹别克斯坦撒马尔罕国立大学邀请，12月2日至6日，西安交通大学国际教育学院、材料学院、人文学院、经金学院代表团一行访问留学中国预科教育联盟乌兹别克斯坦办事处和撒马尔罕国立大学，推进留学生招生工作。 ,"https://wx4.sinaimg.cn/large/6f0a090dly1g9u5pm77gng20f309tq61.gif,https://wx2.sinaimg.cn/large/6f0a090dly1g9u5pmm4jxj20j5079t9j.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9u5pmzw2lj20j5079aat.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9u5pngc2mj20j60j6abx.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9u5psee64j209s09sn1z.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9u5plj71hj20j607cgmb.jpg",,,2019-12-12,狐狸のiPhone客户端,24,0,0,交大新闻,
4448746957626205,Iks87vZVj,#校园十二时辰# #校园景色#  对未来的真正慷慨，是把一切献给现在。文/加缪图/@李臭胖 绿洲 ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9u4o97oi0j22o81s5b2c.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9u4ob55kqj22o81s5x6r.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9u4ocvilhj22o81s54qs.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9u4oejclxj22o81s51l0.jpg",,,2019-12-12,绿洲APP,141,3,12,"校园十二时辰,校园景色",李臭胖
4448743547838963,Iks2CwTgT,#交大阅读亭#和小童一起学英语：你知道 hit home 是什么意思吗？（正确答案见评论区～小伙伴们先凭感觉选然后再在评论区报到，知识点用小本本记下来哦） 西安交通大学的微博投票 ,,,,2019-12-12,一只学霸的iPhone客户端,707,4,2,交大阅读亭,
4448727588545557,IkrCSzR5z,#沙坡村干货#【干货！presentation实用表达！】英文面试、论文答辩、项目展示…Via@人民网 ,"https://wx4.sinaimg.cn/large/6f0a090dly1g9u2eoi2lvj20ci0jg0v6.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9u2eop3j9j20ci0jg76q.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9u2ep2yb3j20ci0jggo2.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9u2epbu7nj20ci0jg76v.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9u2epl6yzj20ci0jgq57.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9u2eocaa6j20ci0p0whs.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9u2ept23fj20ci0jgtbd.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9u2eq2ueyj20ci0jggoc.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9u2eqazanj20ci0jggnz.jpg",,,2019-12-12,柯柯的iPhone XS,45,2,39,沙坡村干货,人民网
4448711469747130,IkrcSETFM,#交大创新港##最美校园#  西安交大-米兰理工联合设计学院大楼参观开放日大家有没有去呢 西安·西安交通大学科技创新港科创基地 ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9u0jscwfej22c02c0b2c.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9u0joghdgj22c02c0b2c.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9u0jv6uqpj22c02c04qs.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9u0jwxwucj22c02c0x6p.jpg",,西安·西安交通大学科技创新港科创基地,2019-12-12,iPhone 8（金色）,79,18,3,"交大创新港,最美校园",
4448709439407263,Ikr9BDtg3,【1936年的今天，西安事变】1936年12月12日张学良和杨虎城为了劝谏蒋介石改变“攘外必先安内”的既定国策，停止内战，一致抗日，在西安发动了“兵谏”。最终在中共中央和周恩来的主导下和平解决，推动了国共第二次合作，建立了全面抗战的统一战线。(via共青团中央) #双十二# 西安·西安交通大学 ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9u0bj824qj20u00u00xn.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9u0bjec5nj20u00u0dkr.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9u0bjrfs4j20u00u00zt.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9u0bkb6r4j20u00u0gur.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9u0bkoba8j20u00u0n1e.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9u0bkxgg2j20u00u07a6.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9u0bla2wmj20u00u0n2d.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9u0blj3v2j20u00u0q8u.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9u0blu56jj20u00u0jwe.jpg",,西安·西安交通大学,2019-12-12,沙坡村花的Android,65,5,5,双十二,
4448703739630076,Ikr0pEpdO,#交大沙龙# 为所有征战考场的西交学子加油！祝一切顺利 西安交通大学的微博投票 ,,,,2019-12-12,格瓦斯Android,388,4,0,交大沙龙,
4448699746889391,IkqTYsUfd,#仙食坊##最美校园# 食堂美食大合集答应交小童  一定要去吃 绿洲 西安·西安交通大学 ,"https://wx4.sinaimg.cn/large/6f0a090dly3g9tz7s4t2yj20zk0zkb29.jpg,https://wx3.sinaimg.cn/large/6f0a090dly3g9tz7s92gzj20zk0zk4qp.jpg,https://wx4.sinaimg.cn/large/6f0a090dly3g9tz7tcircj20zk0zkb29.jpg,https://wx4.sinaimg.cn/large/6f0a090dly3g9tz7v31yzj20zk0zk4qp.jpg,https://wx3.sinaimg.cn/large/6f0a090dly3g9tz7wzm1ij20zk0zk4qp.jpg,https://wx2.sinaimg.cn/large/6f0a090dly3g9tz7uhgdkj20zk0zk4qp.jpg,https://wx2.sinaimg.cn/large/6f0a090dly3g9tz7v49cnj20zk0zke81.jpg,https://wx1.sinaimg.cn/large/6f0a090dly3g9tz7vq3iuj20zk0zke81.jpg,https://wx4.sinaimg.cn/large/6f0a090dly3g9tz7w3fmlj20zk0zkb29.jpg",,西安·西安交通大学,2019-12-12,绿洲APP,100,33,7,"仙食坊,最美校园",
4448676258636425,Ikqi5AeJb,#交大live# 【TEDx演讲: 如何利用自我意识让自己变得更好？】自我意识是一种看清自己的能力，让我们更好地了解自己是谁。研究表明，有自我意识的人更容易感到满足，更有创造性，也更自信。对自我意识的探索永远不会停止，改变自己，从多问what开始。TEDx演讲的微博视频  ,,"http://f.video.weibocdn.com/003GmIVflx07yReUREw001041204dRF50E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=11ccc9c970f47cffd9369c72510b3033&Expires=1586972679&ssig=nlesQbHpLU&KID=unistore,video",,2019-12-12,阿碧的Android,22,3,16,交大live,
4448650333644361,IkpChfi41,#仙食坊# 冬天到了，吃碗砂锅，很暖和～ ,https://wx4.sinaimg.cn/large/6f0a090dly1g9ttin7ifoj20n00rf46j.jpg,,,2019-12-12,双卡双待的iPhone客户端,40,4,2,仙食坊,
4448562219378996,Iknk9DlU8,#交大浮光# day12你家里养的什么宠物呢？早安！图/@城西肥天鹅 ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9tjfa4l5gj20u018u7wh.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9tjfbh1fzj22o03k0u0z.jpg",,,2019-12-12,NEX 3 5G,25,36,38,交大浮光,城西肥天鹅
4448454719611899,IkkwLEkuD,#交大新闻# 【优秀学生标兵之蓝格非：做爱国奋斗的坚定者、奋进者、搏击者】大二学年智育成绩91分，专业排名第三；通过九门ACCA考试，并在托福英语考试中斩获114分；曾获ACCA全国就业力大比拼北京赛区冠军团队、第九届华为财务经营挑战赛华中赛区优秀团队等荣誉，这是西安交大仲英书院刚刚大三的蓝格非的“成绩单”，领导力、才华、专注，这些词在蓝格非的经历中反复出现。,"https://wx4.sinaimg.cn/large/6f0a090dly1g9t72gj0w3j20sg0iyn10.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9t72gtuvsj21900u0dn0.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9t72hb537j20sg0sg473.jpg",,,2019-12-11,狐狸のiPhone客户端,76,7,6,交大新闻,
4448453540775323,IkkuS3fHd,#晚安仙交# 看着影子在地上慢慢爬动我才发现命运的恩赐就是只让我们铭记彼此的相遇却不提醒我们缘分的消亡晚安啦，宝贝们 ,https://wx3.sinaimg.cn/large/6f0a090dly1g9t6ttq5qqj21pc0yi12h.jpg,,,2019-12-11,迷醉长安的Android,60,6,8,晚安仙交,
4448441708947341,IkkbMBxBX,#思源夜话# 大家上一次#四六级#成绩是多少呢?还没考过的小伙伴在评论区报个道祝大家考得好成绩~  西安交通大学的微博投票 西安·西安交通大学 ,,,西安·西安交通大学,2019-12-11,沙坡村花的Android,988,9,0,"思源夜话,四六级",
4448430850360193,IkjUh1vHz,#交大音夜巴#新歌速递“虽然到现在 还孑然一身 你会陪我默默忧愁到凌晨 其实你知道 来来往往有多少人 只是扬起了灰尘” 寒冷的夜晚，分享温暖的歌给你们二零三毛不易一句神吐槽的微博视频 ,,"http://f.video.weibocdn.com/000MfMmnlx07zhmCE9Gg01041201h7Bn0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1586972679&ssig=JMi1k5Rqq6&KID=unistore,video",,2019-12-11,巴洛克先生Android,52,2,8,交大音夜巴,
4448423530969990,IkjIt44l0,#思源夜话# 你一天中哪个时间段最容易困？图/@我是小熊饼干咩 ,https://wx1.sinaimg.cn/large/6f0a090dly1g9t1wi6h71j23402c0kjo.jpg,,,2019-12-11,叻叻猪嘅iPhone客户端,46,30,1,思源夜话,我是小熊饼干咩
4448381135229538,IkiC5lWro,#交大阅读亭#和小童一起学英语：你知道 home bird是什么意思吗？（正确答案见评论区～小伙伴们先凭感觉选然后再在评论区报到，知识点用小本本记下来哦） 西安交通大学的微博投票 ,,,,2019-12-11,一只学霸的iPhone客户端,1321,7,3,交大阅读亭,
4448369851930306,IkijT869Y,#交大沙龙# 这个月的考试都会高分通过! 西安·西安交通大学 ,https://wx4.sinaimg.cn/large/6f0a090dly1g9sxbwuekoj20np0dcq5n.jpg,,西安·西安交通大学,2019-12-11,沙坡村花的Android,220,17,34,交大沙龙,
4448364055542752,IkiaxnfVe,#沙坡村干货# 你会用英语打电话吗？电话号码怎么念？邮箱地址怎么说？不知来电人是谁，如何礼貌询问？Via@人民网 ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9swmhfavij20c80dcdho.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9swmhr6z8j20c80dcta3.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9swmi0xqej20c80fa0uo.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9swmh2mfwj20c80fa40d.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9swmi8n8kj20c80c8gn3.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9swmier5yj20c80m8773.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9swmilx5bj20c80dctao.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9swmisnelj20c80jgju4.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9swmiz7h4j20c80jgq5n.jpg",,,2019-12-11,柯柯的iPhone XS,29,1,7,沙坡村干货,人民网
4448338747260493,IkhvIusMJ,#交大沙龙# 如果能够穿越，你想回到什么时候？去见谁？做什么？#钱学森诞辰# ,https://wx4.sinaimg.cn/large/6f0a090dly1g9stqgvcu1j20dw09zgm3.jpg,,,2019-12-11,格瓦斯Android,126,22,5,"交大沙龙,钱学森诞辰",
4448322586825090,Ikh5EsDw6,#西迁精神# 哪里有事业，哪里有爱，哪里就是家。 西安·中国西部科技创新港 ,"https://wx3.sinaimg.cn/large/6f0a090dly1g9srw71sevj20u01407dx.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9srw6c783j20u0140122.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9srx0ac2pj21qv0u0wpg.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9srw6osbyj21ic0u0wtr.jpg",,西安·中国西部科技创新港,2019-12-11,交小童的iPhone客户端,42,1,1,西迁精神,
4448308326091836,IkgIEpyLq,#交大live# 【#央视揭韩国娱乐圈自杀魔咒#：韩娱圈到底怎么了？】看了视频，只能感慨每行每业都不容易啊...奴隶合同、地狱式工作模式、不成正比的付出与回报、被迫整容、严控饮食、网络欺凌…那些镜头前光鲜亮丽的韩国艺人，私底下却可能经受难以言说的困难…分享这段视频，愿悲剧别再发生！  网页链接,,,,2019-12-11,阿碧的Android,13,5,4,"交大live,央视揭韩国娱乐圈自杀魔咒",
4448304773105083,IkgCVd1LZ,#仙食坊# 不知是不是因为猪肉涨价，小童发现了三元一笼（5个）的鸡肉小笼包   真香～ ,https://wx4.sinaimg.cn/large/6f0a090dly1g9spui0wovj22c0340u0x.jpg,,,2019-12-11,双卡双待的iPhone客户端,49,16,1,仙食坊,
4448263517847944,IkfynwVBK,#交大新闻# 陕西日报【一趟西去的列车】一趟西去的列车 西安·西安交通大学 ,,,西安·西安交通大学,2019-12-11,NEX 3 5G,30,1,4,交大新闻,
4448199785327490,IkdTAmlVg,#交大浮光# day11考研倒计时啦～小童陪伴着大家早安！ ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9s019xcesj20u018u7wh.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9sdst65f5g209q09jdgh.gif",,,2019-12-11,NEX 3 5G,57,28,52,交大浮光,
4448088426978897,IkaZYthwR,#晚安仙交# “满地都是六便士偶尔也要抬头看看月亮”（via@MademoiselleCerise ）今晚月色正好宝贝们，晚安啦 ,https://wx2.sinaimg.cn/large/6f0a090dly1g9s0uaeo3uj21380u019p.jpg,,,2019-12-10,迷醉长安的Android,90,5,6,晚安仙交,MademoiselleCerise
4448065098242088,IkaolyA8U,#思源夜话# 你吃橘子喜欢一次吃几瓣图源网络 ,https://wx1.sinaimg.cn/large/6f0a090dly1g9rybvl9ltj20qo0qo764.jpg,,,2019-12-10,睡不醒Android,46,41,0,思源夜话,
4448059804748979,IkafOjVqr,#交大新闻# 【西安交大科研人员在高温有机薄膜电容介质材料研究领域取得重要进展】西安交通大学电力设备电气绝缘国家重点实验室成永红教授课题组从最常见的易加工、低成本的电介质材料环氧树脂出发，通过研究环氧树脂分子结构特征、宏观电场下极化机制及高温储能性能三者的影响作用机制，创新设计了非对称聚醚胺-脂环胺分子链结构，并基于目前工业应用最广泛的双酚A型环氧树脂合成了耐高温柔性环氧薄膜。该研究工作以《非对称脂环胺-聚醚胺分子链结构提高高温聚合物薄膜电容的储能密度》为题，在线发表在国际化学工程领域顶级期刊《化学工程》。,https://wx2.sinaimg.cn/large/6f0a090dly1g9rxq2cmocj20gy0gnqbs.jpg,,,2019-12-10,狐狸のiPhone客户端,23,2,2,交大新闻,
4448056554383995,IkaaziotB,#交大新闻# 12月11日，将迎来西安交通大学第11个“钱学森日” 西安·西安交通大学 ,https://wx4.sinaimg.cn/large/6f0a090dly1g9rxcafttqj20ercmrnpe.jpg,,西安·西安交通大学,2019-12-10,NEX 3 5G,77,6,9,交大新闻,
4448048899736376,Ik9YdEQSk,#交大音夜巴##误杀主题曲#“盲从世界里 蒙着眼 很迷茫  也很慌张 迷途的歧路亡羊 我要不一样 我渴望 有担当  有双翅膀 自由如鸟飞翔”亡羊萧敬腾电影误杀的微博视频 ,,"http://f.video.weibocdn.com/004ljTn0lx07zf2mKjaE01041201MOrm0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1586972689&ssig=iWI6c9P%2FPc&KID=unistore,video",,2019-12-10,巴洛克先生Android,18,2,1,"交大音夜巴,误杀主题曲",
4448031934344905,Ik9wRiej7,#微风梧桐# 我渐渐开始每晚梦到 故事里的长安长安城有人歌诗三百 歌尽了悲欢                                            ————《不见长安》 ,https://wx1.sinaimg.cn/large/6f0a090dly1g9ru2nfbx6j21hc0u0dl1.jpg,,,2019-12-10,霹雳小Android,117,13,13,微风梧桐,
4448020919733451,Ik9f5EQ79,#交大阅读亭#和小童一起学英语：你知道 hold one's nose 是什么意思吗？（正确答案见评论区～小伙伴们先凭感觉选然后再在评论区报到，知识点用小本本记下来哦） 西安交通大学的微博投票 ,,,,2019-12-10,一只学霸的iPhone客户端,5039,12,4,交大阅读亭,
4448009150018560,Ik8W704Pm,#家长眼里绝对不能吃的东西# 家长不让你吃什么东西？交小童先来[笑而不語] ,https://wx4.sinaimg.cn/large/6f0a090dly1g9rrvce1qoj22c02c0b2d.jpg,,,2019-12-10,叻叻猪嘅iPhone客户端,50,27,1,家长眼里绝对不能吃的东西,
4447998945341256,Ik8FEmpvi,#沙坡村干货# 身为我交学生怎么能不清楚唐朝历史呢。赶紧来康康吧，分享给身边的朋友！！[壞笑]Via@技能大叔说 ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9rqo77kkcj20m8br6e81.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9rqo9p5j7j20m8azye81.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9rqoc45loj20m8byse81.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9rqoi0atcj20kjcmthdt.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9rqolgcnfj20m8ajg7wh.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9rqood7f0j20m89la4qp.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9rqosct31j20m8a5ke81.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9rqowmye6j20m8boihdt.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9rqp0o76gj20m8b2shdt.jpg",,,2019-12-10,柯柯的iPhone XS,21,1,10,沙坡村干货,技能大叔说
4447986337434577,Ik8ljvc4x,#交大沙龙# 被你奉为神作的一部小说是？ ,https://wx3.sinaimg.cn/large/6f0a090dly1g9rpab36nrj22tc2401kz.jpg,,,2019-12-10,格瓦斯Android,159,77,5,交大沙龙,
4447941802412303,Ik7bua7y7,#交大创新港# 第二届“爱国 奋斗”精神研讨会 西安·西安交通大学 ,https://wx4.sinaimg.cn/large/6f0a090dly1g9rk64jcaxj213v0s77wh.jpg,,西安·西安交通大学,2019-12-10,iPhone 8（金色）,32,3,0,交大创新港,
4447936521651408,Ik72Y6VBC,【#交大live# ：人类无法在其他星球生存，应修复好地球】据美联社12月7日报道，2019年诺贝尔物理学奖得主迪迪埃·奎洛兹在斯德哥尔摩一场会议上谈到，我们要直面气候变化问题，而不是逃离地球。我们是为这个星球进化和发展的物种，最好把时间和精力花在修复它上。 时差视频的微博视频 ,,"http://f.video.weibocdn.com/004670Ozlx07zdW9ULXG01041200glcb0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1586972690&ssig=4bbxu02MhJ&KID=unistore,video",,2019-12-10,阿碧的Android,16,3,4,交大live,
4447918591169378,Ik6A34UcW,#仙食坊# #校园生活# 宜宾燃面（可加两种小菜），正不正宗咱也不知道，香就完事了 ,https://wx4.sinaimg.cn/large/6f0a090dly1g9rhda7ftgj22c02c0b2b.jpg,,,2019-12-10,双卡双待的iPhone客户端,39,12,4,"仙食坊,校园生活",
4447918302014758,Ik6zA8s86,#校园十二时辰# #最美校园# 如果云知道图/张少荣 绿洲 ,"https://wx2.sinaimg.cn/large/6f0a090dly1g9rhhro7z5j21950tz764.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9rhhs7d98j21950u0wg8.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9rhhry23hj21950u0q59.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9rhhshw5rj218y0u0te9.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9rhhsud1yj20u01hcgn0.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9rhht5nmsj21940u0gom.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9rhhtf3k7j21hc0u0dhh.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9rhhu9xhsj21950u0dhi.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9rhhtvn5xj21950u00u2.jpg",,,2019-12-10,绿洲APP,62,3,5,"校园十二时辰,最美校园",
4447894461829285,Ik5X87FSB,#交大创新港# #校园景色# 有时间一起泡图书馆吧图/@乐舒扬 西安·西安交通大学科技创新港科创基地 ,"https://wx1.sinaimg.cn/large/6f0a090dly1g9repwokofj23402c04qr.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9req3qx02j22rs1zcb2c.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9req61uuuj230o2cux6q.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g9repuku7zj23402807wi.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g9req9t6bnj23402804qq.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9reqbq0owj2280340hdu.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9reqdwpu9j2340280x6r.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g9req8e0nhj23402804qs.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g9reqfiih9j2340280hdu.jpg",,西安·西安交通大学科技创新港科创基地,2019-12-10,叻叻猪嘅iPhone客户端,193,15,24,"交大创新港,校园景色",乐舒扬
4447837477174467,Ik4tdu6pd,#交大浮光# day10常用表情第三个就是你今天的心情早安！图/@彳浑水捉鱼 ,https://wx3.sinaimg.cn/large/6f0a090dly1g9r86ufozmj22ip1ohkjm.jpg,,,2019-12-10,NEX 3 5G,42,82,44,交大浮光,彳浑水捉鱼
